transaction_id,user_id,bank_timestamp,local_timestamp,location,ip_address,device_id,network_type,type,amount,account_id,balance_before,granted,balance_after,merchant_name,recipient_id,recipient_bank,behavior_type,fraud_label
TXN-f20e99a1a7,USER-0b247fad,2025-11-13 02:52:53+00:00,2025-11-12T18:52:53-08:00,"Los Angeles, USA",172.58.212.55,Samsung Galaxy,Cellular,Purchase,639.68,ACC-817126b1,2184.34,True,1544.6600000000003,Walmart,,,Retiree,0
TXN-cc487e8494,USER-0b247fad,2025-11-14 20:52:53+00:00,2025-11-14T12:52:53-08:00,"Paris, France",51.75.91.208,Samsung Galaxy,Cellular,Withdrawal,424.34,ACC-817126b1,1544.6600000000003,True,1120.3200000000004,,,,Retiree,0
TXN-96ccf6728e,USER-0b247fad,2025-11-16 14:52:53+00:00,2025-11-16T06:52:53-08:00,"Berlin, Germany",88.99.238.55,Samsung Galaxy,Cellular,Purchase,509.19,ACC-d747a935,6790.27,True,6281.080000000001,Walmart,,,Retiree,0
TXN-e2a2a4dd5a,USER-0b247fad,2025-11-18 08:52:53+00:00,2025-11-18T00:52:53-08:00,"Chicago, USA",98.23.62.48,Samsung Galaxy,Cellular,Purchase,789.38,ACC-d747a935,6281.080000000001,True,5491.700000000001,Walmart,,,Retiree,0
TXN-7549754bc2,USER-7b615312,2025-11-18 08:58:53+00:00,2025-11-18T02:58:53-06:00,"Chicago, USA",98.23.248.65,MacBook Pro,Wi-Fi,Transfer Out,5709.38,ACC-891a3684,79035.5,True,73326.12,,ACC-836gfu98,Chase Bank,Business Owner,0
TXN-e705b3a1c3,USER-7b615312,2025-11-18 11:22:53+00:00,2025-11-18T05:22:53-06:00,"Berlin, Germany",88.99.219.215,Dell Laptop,Wi-Fi,Purchase,9049.56,ACC-57fece21,84007.6,True,74958.04000000001,Office Depot,,,Business Owner,0
TXN-88fd594298,USER-7b615312,2025-11-18 13:46:53+00:00,2025-11-18T07:46:53-06:00,"Paris, France",51.75.184.38,MacBook Pro,Ethernet,Transfer In,3883.12,ACC-359ec5f3,37645.35,True,41528.47,,,,Business Owner,0
TXN-a37bde6658,USER-f6d5b6f9,2025-11-18 13:55:53+00:00,2025-11-18T21:55:53+08:00,"Shanghai, China",203.195.73.31,iPhone-13,Cellular,Transfer Out,13639.7,ACC-d74000ee,235053.29,True,221413.59,,ACC-836gfu98,Goldman Sachs,Investor,0
TXN-cc45ef8592,USER-f6d5b6f9,2025-11-19 06:43:53+00:00,2025-11-19T14:43:53+08:00,"Tokyo, Japan",210.153.99.48,Dell Laptop,Wi-Fi,Transfer Out,44013.95,ACC-c5a49a7f,484692.77,True,440678.82,,ACC-836gfu98,Goldman Sachs,Investor,0
TXN-67c5857cf5,USER-f6d5b6f9,2025-11-19 23:31:53+00:00,2025-11-20T07:31:53+08:00,"Berlin, Germany",88.99.116.189,iPhone-13,Ethernet,Purchase,5201.99,ACC-c5a49a7f,440678.82,True,435476.83,Fidelity,,,Investor,0
TXN-b5eb5af3c6,USER-64180927,2025-11-19 23:34:53+00:00,2025-11-19T18:34:53-05:00,"New York, USA",73.56.210.213,Dell Laptop,Wi-Fi,Withdrawal,10381.67,ACC-bc8b919e,331866.48,True,321484.81,,,,Investor,0
TXN-b67b4ac085,USER-64180927,2025-11-20 16:22:53+00:00,2025-11-20T11:22:53-05:00,"Shanghai, China",203.195.184.238,Dell Laptop,Ethernet,Transfer Out,13599.01,ACC-bc8b919e,321484.81,True,307885.8,,ACC-774683nf,Bank of America,Investor,0
TXN-d9d4c7357b,USER-64180927,2025-11-21 09:10:53+00:00,2025-11-21T04:10:53-05:00,"Los Angeles, USA",172.58.152.179,MacBook Pro,Wi-Fi,Investment,20975.98,ACC-7eaac55c,87090.74,True,87090.74,,,,Investor,0
TXN-cad0f0f12a,USER-64180927,2025-11-22 01:58:53+00:00,2025-11-21T20:58:53-05:00,"Tokyo, Japan",210.153.59.108,iPhone-13,Ethernet,Withdrawal,44022.08,ACC-bc8b919e,307885.8,True,263863.72,,,,Investor,0
TXN-995e12a990,USER-13061a42,2025-11-22 02:07:53+00:00,2025-11-22T03:07:53+01:00,"Madrid, Spain",213.97.136.189,iPhone-13,Ethernet,Withdrawal,6151.74,ACC-8ab915cf,26277.52,True,20125.78,,,,Business Owner,0
TXN-edc47f4768,USER-13061a42,2025-11-22 04:31:53+00:00,2025-11-22T05:31:53+01:00,"New York, USA",73.56.172.111,iPhone-13,Ethernet,Deposit,3575.67,ACC-cfc5f341,46877.67,True,50453.34,,,,Business Owner,0
TXN-8452c8f0d4,USER-13061a42,2025-11-22 06:55:53+00:00,2025-11-22T07:55:53+01:00,"Tokyo, Japan",210.153.228.200,iPhone-13,Cellular,Purchase,879.44,ACC-f8559da0,67789.58,True,66910.14,Walmart,,,Business Owner,0
TXN-0e69efab04,USER-13061a42,2025-11-22 09:19:53+00:00,2025-11-22T10:19:53+01:00,"Tokyo, Japan",210.153.187.255,iPhone-13,Wi-Fi,Transfer In,7223.21,ACC-8ab915cf,20125.78,True,27348.99,,,,Business Owner,0
TXN-437e3f34c1,USER-bb46cf8c,2025-11-22 09:21:53+00:00,2025-11-22T10:21:53+01:00,"Rome, Italy",151.13.85.50,iPhone-12,Cellular,Withdrawal,104.17,ACC-f8eb72e1,3446.68,True,3342.51,,,,Retiree,0
TXN-e59231713f,USER-bb46cf8c,2025-11-24 03:21:53+00:00,2025-11-24T04:21:53+01:00,"New York, USA",73.56.252.254,iPhone-12,Wi-Fi,Purchase,656.64,ACC-2aa6690f,648.39,False,648.39,Costco,,,Retiree,0
TXN-221cabd871,USER-bb46cf8c,2025-11-25 21:21:53+00:00,2025-11-25T22:21:53+01:00,"New York, USA",73.56.108.40,iPhone-12,Cellular,Purchase,688.98,ACC-be47bfaf,5058.88,True,4369.9,Walmart,,,Retiree,0
TXN-5c62362eb1,USER-bb46cf8c,2025-11-27 15:21:53+00:00,2025-11-27T16:21:53+01:00,"Madrid, Spain",213.97.72.115,Samsung Galaxy,Cellular,Transfer Out,282.14,ACC-2aa6690f,648.39,True,366.25,,ACC-836gfu98,Bank of America,Retiree,0
TXN-bf839c0648,USER-621235c6,2025-11-27 15:27:53+00:00,2025-11-27T09:27:53-06:00,"Chicago, USA",98.23.229.217,iPhone-13,Cellular,Transfer In,9071.66,ACC-69f2fe15,14646.3,True,23717.96,,,,Business Owner,0
TXN-343bd60484,USER-621235c6,2025-11-27 17:51:53+00:00,2025-11-27T11:51:53-06:00,"Paris, France",51.75.106.109,MacBook Pro,Wi-Fi,Transfer Out,7031.7,ACC-69d41206,73898.19,True,66866.49,,ACC-836gfu98,Bank of America,Business Owner,0
TXN-3f3c2b1e33,USER-621235c6,2025-11-27 20:15:53+00:00,2025-11-27T14:15:53-06:00,"Shanghai, China",203.195.253.122,iPhone-13,Ethernet,Purchase,3434.15,ACC-66fbab66,69917.07,True,66482.92000000001,Office Depot,,,Business Owner,0
TXN-0fdb501757,USER-621235c6,2025-11-27 22:39:53+00:00,2025-11-27T16:39:53-06:00,"Tokyo, Japan",210.153.100.115,iPhone-13,Wi-Fi,Deposit,3351.65,ACC-ad5ab9ed,81816.07,True,85167.72,,,,Business Owner,0
TXN-4841f34fe6,USER-621235c6,2025-11-28 01:03:53+00:00,2025-11-27T19:03:53-06:00,"Los Angeles, USA",172.58.78.37,Dell Laptop,Ethernet,Withdrawal,4307.2,ACC-66fbab66,66482.92000000001,True,62175.720000000016,,,,Business Owner,0
TXN-2048e6f9e5,USER-621235c6,2025-11-28 03:27:53+00:00,2025-11-27T21:27:53-06:00,"Berlin, Germany",88.99.22.171,MacBook Pro,Ethernet,Withdrawal,5492.32,ACC-fc172382,33846.16,True,28353.840000000004,,,,Business Owner,0
TXN-5dd16fd824,USER-ce48145a,2025-11-28 03:28:53+00:00,2025-11-28T12:28:53+09:00,"Tokyo, Japan",210.153.233.135,iPhone-13,Cellular,Transfer In,8825.27,ACC-1f076423,88353.87,True,97179.14,,,,Business Owner,0
TXN-d81b543408,USER-ce48145a,2025-11-28 05:52:53+00:00,2025-11-28T14:52:53+09:00,"Shanghai, China",203.195.169.143,Dell Laptop,Ethernet,Transfer Out,2170.17,ACC-1f076423,97179.14,True,95008.97,,ACC-774683nf,Bank of America,Business Owner,0
TXN-f5f2cc3ecf,USER-ce48145a,2025-11-28 08:16:53+00:00,2025-11-28T17:16:53+09:00,"Madrid, Spain",213.97.135.4,Dell Laptop,Wi-Fi,Deposit,2022.25,ACC-406466d8,80710.4,True,82732.65,,,,Business Owner,0
TXN-55bfc23d19,USER-01913c5d,2025-11-28 08:23:53+00:00,2025-11-28T09:23:53+01:00,"Madrid, Spain",213.97.191.133,iPhone-13,Cellular,Investment,42174.69,ACC-d50b9d19,259619.99,True,259619.99,,,,Investor,0
TXN-de8c0defdf,USER-01913c5d,2025-11-29 01:11:53+00:00,2025-11-29T02:11:53+01:00,"Seoul, South Korea",121.254.122.210,Dell Laptop,Cellular,Transfer Out,46956.88,ACC-d50b9d19,259619.99,True,212663.11,,ACC-774683nf,Wells Fargo,Investor,0
TXN-4a140bef08,USER-01913c5d,2025-11-29 17:59:53+00:00,2025-11-29T18:59:53+01:00,"Los Angeles, USA",172.58.87.144,iPhone-13,Cellular,Withdrawal,40551.18,ACC-d50b9d19,212663.11,True,172111.93,,,,Investor,0
TXN-0bf6fd2649,USER-41b59bc3,2025-11-29 18:08:53+00:00,2025-11-29T19:08:53+01:00,"Madrid, Spain",213.97.109.131,Samsung Galaxy,Wi-Fi,Withdrawal,428.66,ACC-4a2c3139,5969.38,True,5540.72,,,,Retiree,0
TXN-2dbc7290f6,USER-41b59bc3,2025-12-01 12:08:53+00:00,2025-12-01T13:08:53+01:00,"Los Angeles, USA",172.58.86.114,Samsung Galaxy,Wi-Fi,Withdrawal,194.97,ACC-a4a9b720,1126.63,True,931.66,,,,Retiree,0
TXN-d7564b2c9e,USER-41b59bc3,2025-12-03 06:08:53+00:00,2025-12-03T07:08:53+01:00,"Madrid, Spain",213.97.177.41,Samsung Galaxy,Cellular,Purchase,610.94,ACC-a88ccfc9,7792.81,True,7181.870000000001,Walmart,,,Retiree,0
TXN-85e3186f43,USER-e3d5ce5e,2025-12-03 06:13:53+00:00,2025-12-03T07:13:53+01:00,"Madrid, Spain",213.97.34.201,iPhone-12,Wi-Fi,Withdrawal,426.75,ACC-b087083b,2749.41,True,2322.66,,,,Retiree,0
TXN-6af0faa32b,USER-e3d5ce5e,2025-12-05 00:13:53+00:00,2025-12-05T01:13:53+01:00,"Chicago, USA",98.23.18.181,Samsung Galaxy,Wi-Fi,Withdrawal,386.28,ACC-b087083b,2322.66,True,1936.38,,,,Retiree,0
TXN-ed4d6ce3d4,USER-e3d5ce5e,2025-12-06 18:13:53+00:00,2025-12-06T19:13:53+01:00,"Paris, France",51.75.59.121,Samsung Galaxy,Cellular,Purchase,96.52,ACC-ae566356,602.71,True,506.19000000000005,Costco,,,Retiree,0
TXN-cdbb0ecb85,USER-e3d5ce5e,2025-12-08 12:13:53+00:00,2025-12-08T13:13:53+01:00,"Paris, France",51.75.10.185,iPhone-12,Wi-Fi,Transfer Out,141.39,ACC-ae566356,506.19000000000005,True,364.80000000000007,,ACC-774683nf,Bank of America,Retiree,0
TXN-4edc7ed663,USER-e3d5ce5e,2025-12-10 06:13:53+00:00,2025-12-10T07:13:53+01:00,"Paris, France",51.75.254.58,Samsung Galaxy,Wi-Fi,Withdrawal,258.95,ACC-ae566356,364.80000000000007,True,105.85000000000008,,,,Retiree,0
TXN-afcb249446,USER-50b9e621,2025-12-10 06:22:53+00:00,2025-12-10T07:22:53+01:00,"Berlin, Germany",88.99.199.100,Samsung Galaxy,Wi-Fi,Withdrawal,113.96,ACC-a6ee9a45,3488.76,True,3374.8,,,,Retiree,0
TXN-87342cb1c9,USER-50b9e621,2025-12-12 00:22:53+00:00,2025-12-12T01:22:53+01:00,"Paris, France",51.75.59.147,Samsung Galaxy,Wi-Fi,Transfer Out,461.96,ACC-a6ee9a45,3374.8,True,2912.84,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-72287ae4f4,USER-50b9e621,2025-12-13 18:22:53+00:00,2025-12-13T19:22:53+01:00,"Los Angeles, USA",172.58.198.146,iPhone-12,Wi-Fi,Purchase,189.06,ACC-a6ee9a45,2912.84,True,2723.78,Costco,,,Retiree,0
TXN-16f4bb188c,USER-50b9e621,2025-12-15 12:22:53+00:00,2025-12-15T13:22:53+01:00,"Paris, France",51.75.15.187,iPhone-12,Cellular,Purchase,818.61,ACC-ab729127,8864.27,True,8045.660000000001,Costco,,,Retiree,0
TXN-acf3e32a93,USER-50b9e621,2025-12-17 06:22:53+00:00,2025-12-17T07:22:53+01:00,"Chicago, USA",98.23.151.78,iPhone-12,Cellular,Purchase,246.53,ACC-ab729127,8045.660000000001,True,7799.130000000001,Walmart,,,Retiree,0
TXN-f6b280f685,USER-50b9e621,2025-12-19 00:22:53+00:00,2025-12-19T01:22:53+01:00,"Paris, France",51.75.20.156,iPhone-12,Cellular,Withdrawal,469.64,ACC-a6ee9a45,2723.78,True,2254.1400000000003,,,,Retiree,0
TXN-3cbc792f81,USER-2f70d076,2025-12-19 00:24:53+00:00,2025-12-19T01:24:53+01:00,"Madrid, Spain",213.97.208.135,Samsung Galaxy,Wi-Fi,Transfer Out,605.95,ACC-2e9dd6c9,5599.46,True,4993.51,,ACC-836gfu98,Bank of America,Retiree,0
TXN-2967011cbc,USER-eb08c77d,2025-12-19 00:28:53+00:00,2025-12-18T19:28:53-05:00,"New York, USA",73.56.84.16,Dell Laptop,Wi-Fi,Withdrawal,40686.68,ACC-ce4a6640,438147.54,True,397460.86,,,,Investor,0
TXN-40cbee0e97,USER-eb08c77d,2025-12-19 17:16:53+00:00,2025-12-19T12:16:53-05:00,"Paris, France",51.75.157.189,iPhone-13,Wi-Fi,Investment,19259.89,ACC-ce4a6640,397460.86,True,397460.86,,,,Investor,0
TXN-0d510afd93,USER-eb08c77d,2025-12-20 10:04:53+00:00,2025-12-20T05:04:53-05:00,"Madrid, Spain",213.97.184.90,MacBook Pro,Ethernet,Transfer Out,41038.71,ACC-1a4ceae3,383209.53,True,342170.82,,ACC-774683nf,Goldman Sachs,Investor,0
TXN-375eb481e7,USER-eb08c77d,2025-12-21 02:52:53+00:00,2025-12-20T21:52:53-05:00,"Berlin, Germany",88.99.245.119,Dell Laptop,Cellular,Purchase,4100.14,ACC-50812a27,13026.76,True,8926.619999999999,Robinhood,,,Investor,0
TXN-7cc2b34a19,USER-fa7e0761,2025-12-21 03:00:53+00:00,2025-12-21T12:00:53+09:00,"Seoul, South Korea",121.254.15.43,MacBook Pro,Ethernet,Purchase,7729.18,ACC-56b62dc5,88985.96,True,81256.78,Office Depot,,,Business Owner,0
TXN-654965c719,USER-fa7e0761,2025-12-21 05:24:53+00:00,2025-12-21T14:24:53+09:00,"Madrid, Spain",213.97.28.98,Dell Laptop,Wi-Fi,Purchase,6149.8,ACC-31f11295,83303.11,True,77153.31,Amazon,,,Business Owner,0
TXN-fd5a0a8a35,USER-e423ce14,2025-12-21 05:28:53+00:00,2025-12-20T23:28:53-06:00,"Chicago, USA",98.23.249.13,Dell Laptop,Cellular,Withdrawal,14916.61,ACC-db8087a9,313578.66,True,298662.05,,,,Investor,0
TXN-e1b27ed422,USER-e423ce14,2025-12-21 22:16:53+00:00,2025-12-21T16:16:53-06:00,"Madrid, Spain",213.97.107.61,MacBook Pro,Wi-Fi,Purchase,49320.36,ACC-56f536f0,323040.83,True,273720.47000000003,Fidelity,,,Investor,0
TXN-7d9e05280f,USER-e423ce14,2025-12-22 15:04:53+00:00,2025-12-22T09:04:53-06:00,"Los Angeles, USA",172.58.101.4,MacBook Pro,Wi-Fi,Withdrawal,41589.86,ACC-db8087a9,298662.05,True,257072.19,,,,Investor,0
TXN-87e4ab2ded,USER-e423ce14,2025-12-23 07:52:53+00:00,2025-12-23T01:52:53-06:00,"Shanghai, China",203.195.53.7,Dell Laptop,Ethernet,Transfer Out,4443.03,ACC-56f536f0,273720.47000000003,True,269277.44,,ACC-774683nf,Bank of America,Investor,0
TXN-da58331312,USER-e423ce14,2025-12-24 00:40:53+00:00,2025-12-23T18:40:53-06:00,"Tokyo, Japan",210.153.206.92,MacBook Pro,Cellular,Investment,2211.32,ACC-56f536f0,269277.44,True,269277.44,,,,Investor,0
TXN-9bb87c779b,USER-4f2fd8b1,2025-12-24 00:43:53+00:00,2025-12-23T19:43:53-05:00,"New York, USA",73.56.124.110,MacBook Pro,Cellular,Purchase,31849.29,ACC-6434e14d,472687.82,True,440838.53,Robinhood,,,Investor,0
TXN-972b25fd04,USER-4f2fd8b1,2025-12-24 17:31:53+00:00,2025-12-24T12:31:53-05:00,"Madrid, Spain",213.97.134.22,Dell Laptop,Wi-Fi,Transfer Out,46519.11,ACC-147fe51c,411079.49,True,364560.38,,ACC-836gfu98,Goldman Sachs,Investor,0
TXN-a7111a59d1,USER-8505a89c,2025-12-24 17:32:53+00:00,2025-12-24T18:32:53+01:00,"Rome, Italy",151.13.78.69,Dell Laptop,Wi-Fi,Deposit,3557.69,ACC-8faf4182,99279.72,True,102837.41,,,,Business Owner,0
TXN-b662e6199d,USER-8505a89c,2025-12-24 19:56:53+00:00,2025-12-24T20:56:53+01:00,"New York, USA",73.56.132.155,Dell Laptop,Cellular,Transfer In,5931.21,ACC-f43f6f8b,74247.61,True,80178.82,,,,Business Owner,0
TXN-881efff5d4,USER-e7236a91,2025-12-24 19:57:53+00:00,2025-12-24T20:57:53+01:00,"Berlin, Germany",88.99.36.48,iPhone-13,Ethernet,Transfer In,9470.84,ACC-67dc8d2b,7469.42,True,16940.260000000002,,,,Business Owner,0
TXN-f405a3aa4d,USER-6fdf84f6,2025-12-24 19:58:53+00:00,2025-12-24T20:58:53+01:00,"Paris, France",51.75.21.58,MacBook Pro,Wi-Fi,Purchase,15687.32,ACC-29b10f1e,88737.31,True,73049.98999999999,Vanguard,,,Investor,0
TXN-b00f10847b,USER-6fdf84f6,2025-12-25 12:46:53+00:00,2025-12-25T13:46:53+01:00,"Paris, France",51.75.209.77,iPhone-13,Ethernet,Transfer Out,29428.46,ACC-29b10f1e,73049.98999999999,True,43621.52999999999,,ACC-342gdf87,Wells Fargo,Investor,0
TXN-340284ac49,USER-6fdf84f6,2025-12-26 05:34:53+00:00,2025-12-26T06:34:53+01:00,"Rome, Italy",151.13.191.21,iPhone-13,Cellular,Investment,30355.76,ACC-22772f8d,415376.73,True,415376.73,,,,Investor,0
TXN-7b6d57dc60,USER-6fdf84f6,2025-12-26 22:22:53+00:00,2025-12-26T23:22:53+01:00,"Shanghai, China",203.195.254.117,Dell Laptop,Cellular,Purchase,49596.47,ACC-29b10f1e,43621.52999999999,False,43621.52999999999,Robinhood,,,Investor,0
TXN-af3fdef1f5,USER-6fdf84f6,2025-12-27 15:10:53+00:00,2025-12-27T16:10:53+01:00,"Rome, Italy",151.13.201.223,MacBook Pro,Ethernet,Withdrawal,35891.59,ACC-385e846e,499325.26,True,463433.67,,,,Investor,0
TXN-9cf3770ab1,USER-7dc74766,2025-12-27 15:19:53+00:00,2025-12-27T23:19:53+08:00,"Shanghai, China",203.195.82.24,iPhone-13,Wi-Fi,Purchase,4025.97,ACC-a329cefe,84699.6,True,80673.63,Amazon,,,Business Owner,0
TXN-2e38d920a2,USER-7dc74766,2025-12-27 17:43:53+00:00,2025-12-28T01:43:53+08:00,"Paris, France",51.75.250.20,Dell Laptop,Ethernet,Transfer In,2062.08,ACC-81a46998,78878.53,True,80940.61,,,,Business Owner,0
TXN-e6e8c8351f,USER-7dc74766,2025-12-27 20:07:53+00:00,2025-12-28T04:07:53+08:00,"Rome, Italy",151.13.82.169,Dell Laptop,Ethernet,Withdrawal,3268.35,ACC-ca92651f,8253.51,True,4985.16,,,,Business Owner,0
TXN-725a7e3136,USER-94f81d49,2025-12-27 20:11:53+00:00,2025-12-27T21:11:53+01:00,"Madrid, Spain",213.97.71.250,Dell Laptop,Cellular,Withdrawal,20486.3,ACC-86737194,275580.89,True,255094.59000000003,,,,Investor,0
TXN-2688de385e,USER-94f81d49,2025-12-28 12:59:53+00:00,2025-12-28T13:59:53+01:00,"Rome, Italy",151.13.159.138,MacBook Pro,Wi-Fi,Withdrawal,7868.51,ACC-86737194,255094.59000000003,True,247226.08,,,,Investor,0
TXN-60322e9a27,USER-94f81d49,2025-12-29 05:47:53+00:00,2025-12-29T06:47:53+01:00,"Shanghai, China",203.195.58.61,MacBook Pro,Ethernet,Withdrawal,17421.95,ACC-fe85b5f8,288110.96,True,270689.01,,,,Investor,0
TXN-a20ec04e75,USER-b49df927,2025-12-29 05:48:53+00:00,2025-12-29T06:48:53+01:00,"Berlin, Germany",88.99.205.246,iPhone-13,Cellular,Withdrawal,5548.62,ACC-6cf77eca,41791.87,True,36243.25,,,,Business Owner,0
TXN-9bf7f4119b,USER-8e11e124,2025-12-29 05:55:53+00:00,2025-12-29T06:55:53+01:00,"Berlin, Germany",88.99.80.73,iPhone-13,Ethernet,Investment,28782.4,ACC-2072e910,55598.38,True,55598.38,,,,Investor,0
TXN-dfedcef9af,USER-191c56c4,2025-12-29 05:58:53+00:00,2025-12-29T00:58:53-05:00,"New York, USA",73.56.224.132,Samsung Galaxy,Cellular,Purchase,765.02,ACC-39fc1118,7227.32,True,6462.299999999999,Costco,,,Retiree,0
TXN-18c81b6d36,USER-191c56c4,2025-12-30 23:58:53+00:00,2025-12-30T18:58:53-05:00,"Chicago, USA",98.23.143.243,iPhone-12,Cellular,Withdrawal,995.53,ACC-163e5242,7146.66,True,6151.13,,,,Retiree,0
TXN-5b92b17e34,USER-191c56c4,2026-01-01 17:58:53+00:00,2026-01-01T12:58:53-05:00,"Paris, France",51.75.61.198,iPhone-12,Wi-Fi,Withdrawal,814.19,ACC-163e5242,6151.13,True,5336.9400000000005,,,,Retiree,0
TXN-349ff560a4,USER-191c56c4,2026-01-03 11:58:53+00:00,2026-01-03T06:58:53-05:00,"Paris, France",51.75.98.90,Samsung Galaxy,Wi-Fi,Transfer Out,700.49,ACC-163e5242,5336.9400000000005,True,4636.450000000001,,ACC-836gfu98,Bank of America,Retiree,0
TXN-101a3010eb,USER-191c56c4,2026-01-05 05:58:53+00:00,2026-01-05T00:58:53-05:00,"New York, USA",73.56.33.211,iPhone-12,Wi-Fi,Transfer Out,71.55,ACC-39fc1118,6462.299999999999,True,6390.749999999999,,ACC-836gfu98,Bank of America,Retiree,0
TXN-f2eaad517d,USER-7be9953a,2026-01-05 06:03:53+00:00,2026-01-05T15:03:53+09:00,"Tokyo, Japan",210.153.124.13,iPhone-13,Ethernet,Purchase,30328.24,ACC-1e446032,492441.66,True,462113.42,Vanguard,,,Investor,0
TXN-d2aaeaf523,USER-7be9953a,2026-01-05 22:51:53+00:00,2026-01-06T07:51:53+09:00,"Los Angeles, USA",172.58.71.123,iPhone-13,Cellular,Withdrawal,10891.1,ACC-808f60d3,57765.71,True,46874.61,,,,Investor,0
TXN-a84ef63301,USER-0d575705,2026-01-05 22:58:53+00:00,2026-01-05T17:58:53-05:00,"New York, USA",73.56.55.206,Dell Laptop,Cellular,Withdrawal,43724.08,ACC-102f27b7,259454.14,True,215730.06,,,,Investor,0
TXN-4dcdd8d5da,USER-0d575705,2026-01-06 15:46:53+00:00,2026-01-06T10:46:53-05:00,"Los Angeles, USA",172.58.122.110,MacBook Pro,Cellular,Purchase,23671.21,ACC-670d2850,38993.41,True,15322.200000000004,Fidelity,,,Investor,0
TXN-49bb2ee08e,USER-0d575705,2026-01-07 08:34:53+00:00,2026-01-07T03:34:53-05:00,"Seoul, South Korea",121.254.195.7,iPhone-13,Cellular,Transfer Out,34968.42,ACC-670d2850,15322.200000000004,False,15322.200000000004,,ACC-774683nf,Goldman Sachs,Investor,0
TXN-f17432c9a2,USER-0d575705,2026-01-08 01:22:53+00:00,2026-01-07T20:22:53-05:00,"Chicago, USA",98.23.134.203,iPhone-13,Cellular,Transfer Out,29003.56,ACC-670d2850,15322.200000000004,False,15322.200000000004,,ACC-836gfu98,Wells Fargo,Investor,0
TXN-e1ccf51260,USER-0d575705,2026-01-08 18:10:53+00:00,2026-01-08T13:10:53-05:00,"Madrid, Spain",213.97.176.45,iPhone-13,Wi-Fi,Transfer Out,23976.06,ACC-670d2850,15322.200000000004,False,15322.200000000004,,ACC-774683nf,Bank of America,Investor,0
TXN-f57a177488,USER-815db5b2,2026-01-08 18:12:53+00:00,2026-01-08T19:12:53+01:00,"Madrid, Spain",213.97.151.121,iPhone-12,Wi-Fi,Transfer Out,670.12,ACC-3c5a92df,5128.73,True,4458.61,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-5c004b742f,USER-815db5b2,2026-01-10 12:12:53+00:00,2026-01-10T13:12:53+01:00,"New York, USA",73.56.164.195,iPhone-12,Wi-Fi,Purchase,689.01,ACC-4e3100c8,7022.32,True,6333.31,Walmart,,,Retiree,0
TXN-602b381e10,USER-815db5b2,2026-01-12 06:12:53+00:00,2026-01-12T07:12:53+01:00,"New York, USA",73.56.197.91,iPhone-12,Cellular,Purchase,345.7,ACC-3c5a92df,4458.61,True,4112.91,Costco,,,Retiree,0
TXN-5d580d36ec,USER-815db5b2,2026-01-14 00:12:53+00:00,2026-01-14T01:12:53+01:00,"New York, USA",73.56.43.100,iPhone-12,Wi-Fi,Transfer Out,164.4,ACC-3c5a92df,4112.91,True,3948.51,,ACC-774683nf,Bank of America,Retiree,0
TXN-f51ab0742a,USER-815db5b2,2026-01-15 18:12:53+00:00,2026-01-15T19:12:53+01:00,"Paris, France",51.75.163.163,iPhone-12,Wi-Fi,Withdrawal,103.4,ACC-4e3100c8,6333.31,True,6229.91,,,,Retiree,0
TXN-1889c36dc3,USER-815db5b2,2026-01-17 12:12:53+00:00,2026-01-17T13:12:53+01:00,"Los Angeles, USA",172.58.81.8,Samsung Galaxy,Wi-Fi,Purchase,904.74,ACC-3c5a92df,3948.51,True,3043.7699999999995,Costco,,,Retiree,0
TXN-cd5eae7989,USER-7bbc1efb,2026-01-17 12:13:53+00:00,2026-01-17T13:13:53+01:00,"Berlin, Germany",88.99.223.107,Samsung Galaxy,Cellular,Purchase,488.22,ACC-b5c46991,3304.41,True,2816.19,Costco,,,Retiree,0
TXN-f033fac9df,USER-7bbc1efb,2026-01-19 06:13:53+00:00,2026-01-19T07:13:53+01:00,"Paris, France",51.75.2.250,Samsung Galaxy,Wi-Fi,Purchase,313.69,ACC-7f9ad56a,5702.53,True,5388.84,Costco,,,Retiree,0
TXN-247893e201,USER-7bbc1efb,2026-01-21 00:13:53+00:00,2026-01-21T01:13:53+01:00,"Chicago, USA",98.23.30.123,Samsung Galaxy,Wi-Fi,Purchase,297.6,ACC-4d2b7c96,2892.97,True,2595.37,Costco,,,Retiree,0
TXN-edd34d38d3,USER-7bbc1efb,2026-01-22 18:13:53+00:00,2026-01-22T19:13:53+01:00,"Los Angeles, USA",172.58.157.175,iPhone-12,Wi-Fi,Transfer Out,409.6,ACC-7f9ad56a,5388.84,True,4979.24,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-f806c9cf11,USER-cd27e4ec,2026-01-22 18:23:53+00:00,2026-01-22T12:23:53-06:00,"Chicago, USA",98.23.232.39,Samsung Galaxy,Cellular,Transfer Out,994.76,ACC-92a45327,2796.41,True,1801.65,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-b7614746f4,USER-cd27e4ec,2026-01-24 12:23:53+00:00,2026-01-24T06:23:53-06:00,"Chicago, USA",98.23.224.210,iPhone-12,Wi-Fi,Purchase,607.92,ACC-9c58541b,8614.87,True,8006.950000000001,Costco,,,Retiree,0
